70,0.1,0.005,30,60,90,120,150
-0.05,-6.2832,21.96,0.028539,30,3.4766e-06,0,0
-0.05,-4.8869,22.053,0.023198,30,3.6408e-06,0,0
-0.05,-3.4907,22.152,0.017881,30,3.8168e-06,0,0
-0.05,-2.0944,22.259,0.012591,30,4.006e-06,0,0
-0.05,-0.69813,22.374,0.0073313,30,4.2095e-06,0,0
-0.05,0.69813,22.497,0.0021058,30,4.429e-06,0,0
-0.05,2.0944,22.631,-0.0030808,30,4.6661e-06,0,0
-0.05,3.4907,22.776,-0.0082228,30,4.9227e-06,0,0
-0.05,4.8869,22.933,-0.013314,30,5.2011e-06,0,0
-0.05,6.2832,23.103,-0.018347,30,5.5039e-06,0,0
-0.038889,-6.2832,17.423,0.029234,30,4.186e-06,0,0
-0.038889,-4.8869,17.511,0.023943,30,4.3836e-06,0,0
-0.038889,-3.4907,17.605,0.018681,30,4.5956e-06,0,0
-0.038889,-2.0944,17.707,0.013451,30,4.8233e-06,0,0
-0.038889,-0.69813,17.816,0.0082574,30,5.0684e-06,0,0
-0.038889,0.69813,17.934,0.0031052,30,5.3327e-06,0,0
-0.038889,2.0944,18.062,-0.002,30,5.6181e-06,0,0
-0.038889,3.4907,18.199,-0.0070517,30,5.9272e-06,0,0
-0.038889,4.8869,18.349,-0.012042,30,6.2624e-06,0,0
-0.038889,6.2832,18.512,-0.016963,30,6.6269e-06,0,0
-0.027778,-6.2832,12.867,0.029892,30,4.8574e-06,0,0
-0.027778,-4.8869,12.949,0.024648,30,5.0868e-06,0,0
-0.027778,-3.4907,13.038,0.019438,30,5.3328e-06,0,0
-0.027778,-2.0944,13.134,0.014265,30,5.597e-06,0,0
-0.027778,-0.69813,13.237,0.0091339,30,5.8814e-06,0,0
-0.027778,0.69813,13.347,0.0040512,30,6.188e-06,0,0
-0.027778,2.0944,13.467,-0.00097702,30,6.5193e-06,0,0
-0.027778,3.4907,13.597,-0.0059432,30,6.8779e-06,0,0
-0.027778,4.8869,13.737,-0.010838,30,7.2669e-06,0,0
-0.027778,6.2832,13.89,-0.015652,30,7.6898e-06,0,0
-0.016667,-6.2832,8.2918,0.030506,30,5.4841e-06,0,0
-0.016667,-4.8869,8.3685,0.025306,30,5.743e-06,0,0
-0.016667,-3.4907,8.4508,0.020144,30,6.0207e-06,0,0
-0.016667,-2.0944,8.5392,0.015024,30,6.319e-06,0,0
-0.016667,-0.69813,8.6344,0.009952,30,6.6401e-06,0,0
-0.016667,0.69813,8.737,0.0049341,30,6.9863e-06,0,0
-0.016667,2.0944,8.8478,-2.2336e-05,30,7.3603e-06,0,0
-0.016667,3.4907,8.9678,-0.0049086,30,7.7651e-06,0,0
