0	0	4.8346e-05	4.8346e-05	4.8346e-05
0	0	4.8346e-05	4.8346e-05	10
0	0	4.8346e-05	10	4.8346e-05
0	0	4.8346e-05	10	10
0	0	10	4.8346e-05	4.8346e-05
0	0	10	4.8346e-05	10
0	0	10	10	4.8346e-05
0	0	10	10	10
0.16709	20	4.8346e-05	4.8346e-05	4.8346e-05
0.16709	20	4.8346e-05	4.8346e-05	10
0.16709	20	4.8346e-05	10	4.8346e-05
0.16709	20	4.8346e-05	10	10
0.16709	20	10	4.8346e-05	4.8346e-05
0.16709	20	10	4.8346e-05	10
0.16709	20	10	10	4.8346e-05
0.16709	20	10	10	10
