70,0.1,0.005,30,60,90,120,150
-0.05,-6.2832,1.9603,0.0034066,30,3.4766e-06,0,0
-0.05,-4.8869,2.0529,0.0036507,30,3.6408e-06,0,0
-0.05,-3.4907,2.1521,0.0039187,30,3.8168e-06,0,0
-0.05,-2.0944,2.2588,0.0042136,30,4.006e-06,0,0
-0.05,-0.69813,2.3735,0.0045388,30,4.2095e-06,0,0
-0.05,0.69813,2.4973,0.0048983,30,4.429e-06,0,0
-0.05,2.0944,2.631,0.0052968,30,4.6661e-06,0,0
-0.05,3.4907,2.7757,0.0057398,30,4.9227e-06,0,0
-0.05,4.8869,2.9327,0.0062336,30,5.2011e-06,0,0
-0.05,6.2832,3.1034,0.0067856,30,5.5039e-06,0,0
-0.038889,-6.2832,1.8672,0.0041017,30,4.186e-06,0,0
-0.038889,-4.8869,1.9554,0.0043956,30,4.3836e-06,0,0
-0.038889,-3.4907,2.0499,0.0047183,30,4.5956e-06,0,0
-0.038889,-2.0944,2.1515,0.0050733,30,4.8233e-06,0,0
-0.038889,-0.69813,2.2608,0.0054648,30,5.0684e-06,0,0
-0.038889,0.69813,2.3787,0.0058977,30,5.3327e-06,0,0
-0.038889,2.0944,2.506,0.0063776,30,5.6181e-06,0,0
-0.038889,3.4907,2.6439,0.0069109,30,5.9272e-06,0,0
-0.038889,4.8869,2.7934,0.0075055,30,6.2624e-06,0,0
-0.038889,6.2832,2.956,0.0081702,30,6.6269e-06,0,0
-0.027778,-6.2832,1.7555,0.0047597,30,4.8574e-06,0,0
-0.027778,-4.8869,1.8384,0.0051007,30,5.0868e-06,0,0
-0.027778,-3.4907,1.9273,0.0054751,30,5.3328e-06,0,0
-0.027778,-2.0944,2.0228,0.0058871,30,5.597e-06,0,0
-0.027778,-0.69813,2.1255,0.0063414,30,5.8814e-06,0,0
-0.027778,0.69813,2.2364,0.0068437,30,6.188e-06,0,0
-0.027778,2.0944,2.3561,0.0074006,30,6.5193e-06,0,0
-0.027778,3.4907,2.4857,0.0080195,30,6.8779e-06,0,0
-0.027778,4.8869,2.6263,0.0087094,30,7.2669e-06,0,0
-0.027778,6.2832,2.7791,0.0094807,30,7.6898e-06,0,0
-0.016667,-6.2832,1.6251,0.0053737,30,5.4841e-06,0,0
-0.016667,-4.8869,1.7019,0.0057587,30,5.743e-06,0,0
-0.016667,-3.4907,1.7842,0.0061814,30,6.0207e-06,0,0
-0.016667,-2.0944,1.8726,0.0066465,30,6.319e-06,0,0
-0.016667,-0.69813,1.9677,0.0071595,30,6.6401e-06,0,0
-0.016667,0.69813,2.0703,0.0077266,30,6.9863e-06,0,0
-0.016667,2.0944,2.1811,0.0083552,30,7.3603e-06,0,0
-0.016667,3.4907,2.3011,0.009054,30,7.7651e-06,0,0
-0.016667,4.8869,2.4313,0.0098329,30,8.2043e-06,0,0
-0.016667,6.2832,2.5728,0.010704,30,8.6818e-06,0,0
-0.0055556,-6.2832,1.4762,0.005937,30,6.059e-06,0,0
-0.0055556,-4.8869,1.5459,0.0063624,30,6.345e-06,0,0
-0.0055556,-3.4907,1.6206,0.0068294,30,6.6518e-06,0,0
-0.0055556,-2.0944,1.7009,0.0073432,30,6.9815e-06,0,0
-0.0055556,-0.69813,1.7874,0.00791,30,7.3362e-06,0,0
-0.0055556,0.69813,1.8806,0.0085366,30,7.7187e-06,0,0
-0.0055556,2.0944,1.9812,0.0092311,30,8.1319e-06,0,0
-0.0055556,3.4907,2.0902,0.010003,30,8.5792e-06,0,0
-0.0055556,4.8869,2.2084,0.010864,30,9.0644e-06,0,0
-0.0055556,6.2832,2.337,0.011826,30,9.592e-06,0,0
0.0055556,-6.2832,1.3086,0.0064429,30,6.5752e-06,0,0
0.0055556,-4.8869,1.3704,0.0069045,30,6.8857e-06,0,0
0.0055556,-3.4907,1.4367,0.0074113,30,7.2186e-06,0,0
0.0055556,-2.0944,1.5079,0.007969,30,7.5763e-06,0,0
0.0055556,-0.69813,1.5845,0.008584,30,7.9613e-06,0,0
0.0055556,0.69813,1.6671,0.009264,30,8.3764e-06,0,0
0.0055556,2.0944,1.7563,0.010018,30,8.8248e-06,0,0
0.0055556,3.4907,1.8529,0.010855,30,9.3102e-06,0,0
0.0055556,4.8869,1.9577,0.011789,30,9.8368e-06,0,0
0.0055556,6.2832,2.0717,0.012833,30,1.0409e-05,0,0
0.016667,-6.2832,1.1224,0.0068846,30,7.026e-06,0,0
0.016667,-4.8869,1.1754,0.0073778,30,7.3577e-06,0,0
0.016667,-3.4907,1.2322,0.0079194,30,7.7135e-06,0,0
