0.25,-0.2,23.83065372,0.020028663,30,1.38511E-05,0
-0.25,-0.1,-16.96653269,-0.045872178,30,8.31065E-06,0
-0.1875,-0.1,-11.77165386,-0.032153715,30,9.0032E-06,0
-0.125,-0.1,-7.87916974,-0.020161482,30,9.69575E-06,0
-0.0625,-0.1,-4.054676663,-0.00986366,30,1.03883E-05,0
0,-0.1,0.1597637,-0.001113067,30,1.10809E-05,0
0.0625,-0.1,4.989699588,0.006290302,30,1.17734E-05,0
0.125,-0.1,10.57050474,0.012554587,30,1.2466E-05,0
0.1875,-0.1,16.9969993,0.017871638,30,1.31585E-05,0
0.25,-0.1,24.3440118,0.022407267,30,1.38511E-05,0
-0.25,0,-15.74519624,-0.042144811,30,8.31065E-06,0
-0.1875,0,-10.54261675,-0.028952081,30,9.0032E-06,0
-0.125,0,-6.762875608,-0.017219472,30,9.69575E-06,0
-0.0625,0,-3.07279753,-0.007064265,30,1.03883E-05,0
0,0,1.014626767,0.001573746,30,1.10809E-05,0
0.0625,0,5.734279107,0.008858299,30,1.17734E-05,0
0.125,0,11.22296415,0.014990145,30,1.2466E-05,0
0.1875,0,17.57380643,0.020165631,30,1.31585E-05,0
0.25,0,24.85901067,0.024557805,30,1.38511E-05,0
-0.25,0.1,-14.2814325,-0.036140087,30,8.31065E-06,0
-0.1875,0.1,-9.262266017,-0.024211676,30,9.0032E-06,0
-0.125,0.1,-5.632998246,-0.013331979,30,9.69575E-06,0
-0.0625,0.1,-2.08693902,-0.003750684,30,1.03883E-05,0
0,0.1,1.869607394,0.004480444,30,1.10809E-05,0
0.0625,0.1,6.476817668,0.011453137,30,1.17734E-05,0
0.125,0.1,11.87228729,0.01732992,30,1.2466E-05,0
0.1875,0.1,18.1472153,0.022289041,30,1.31585E-05,0
0.25,0.1,25.37094284,0.026495156,30,1.38511E-05,0
-0.25,0.2,-12.70725356,-0.028931336,30,8.31065E-06,0
-0.1875,0.2,-7.998759948,-0.018598615,30,9.0032E-06,0
-0.125,0.2,-4.535270726,-0.008902447,30,9.69575E-06,0
-0.0625,0.2,-1.127892762,-0.000166141,30,1.03883E-05,0
0,0.2,2.704658339,0.007463638,30,1.10809E-05,0
0.0625,0.2,7.20462196,0.013997239,30,1.17734E-05,0
0.125,0.2,12.51062566,0.019541648,30,1.2466E-05,0
0.1875,0.2,18.71251293,0.024241303,30,1.31585E-05,0
0.25,0.2,25.87711083,0.02824078,30,1.38511E-05,0
-0.25,0.3,-11.15350489,-0.021430675,30,8.31065E-06,0
-0.1875,0.3,-6.79965185,-0.01272104,30,9.0032E-06,0
-0.125,0.3,-3.498390561,-0.004305319,30,9.69575E-06,0
-0.0625,0.3,-0.215099828,0.003472636,30,1.03883E-05,0
0,0.3,3.507029533,0.010406116,30,1.10809E-05,0
0.0625,0.3,7.909773123,0.016435386,30,1.17734E-05,0
0.125,0.3,13.13332195,0.021609168,30,1.2466E-05,0
0.1875,0.3,19.26714148,0.026031068,30,1.31585E-05,0
0.25,0.3,26.37627235,0.029818992,30,1.38511E-05,0
-0.25,0.4,-9.701713991,-0.014204188,30,8.31065E-06,0
-0.1875,0.4,-5.688809508,-0.006990541,30,9.0032E-06,0
-0.125,0.4,-2.534946283,0.000192114,30,9.69575E-06,0
-0.0625,0.4,0.642525658,0.007010052,30,1.03883E-05,0
0,0.4,4.270523555,0.013228,30,1.10809E-05,0
0.0625,0.4,8.588385012,0.018735396,30,1.17734E-05,0
0.125,0.4,13.73822032,0.023529396,30,1.2466E-05,0
0.1875,0.4,19.81010861,0.027672703,30,1.31585E-05,0
0.25,0.4,26.86816661,0.031254357,30,1.38511E-05,0
-0.25,0.5,-8.384766578,-0.007526396,30,8.31065E-06,0
-0.1875,0.5,-4.672404431,-0.001628282,30,9.0032E-06,0
-0.125,0.5,-1.646411457,0.004435655,30,9.69575E-06,0
